Name,Sex,Weight
Arnold Petrus Maria Vanderlijde,M,91.0
Arnold Petrus Maria Vanderlijde,M,91.0
Jacques Bernard Isidore Vanderstappen,M,74.0
Jacques Bernard Isidore Vanderstappen,M,74.0
Jacques Bernard Isidore Vanderstappen,M,74.0
Jacques Bernard Isidore Vanderstappen,M,74.0
Mary Catherine Vandervliet,F,68.0
Yasuhiro Vandewalle,M,
Yasuhiro Vandewalle,M,
Yasuhiro Vandewalle,M,
"Douglas ""Doug"" Vandor",M,70.0
"Douglas ""Doug"" Vandor",M,70.0
Thomas Vanek,M,95.0
Klas Vangen,M,67.0
Klaus Keijo Vanhala,M,76.0
Klaus Keijo Vanhala,M,76.0
Jan Vank,M,
Feodosy Karpovich Vanin,M,60.0
Pter Istvn Vnky,M,83.0
Pter Istvn Vnky,M,83.0
Pter Istvn Vnky,M,83.0
Pter Istvn Vnky,M,83.0
Pter Istvn Vnky,M,83.0
Pter Istvn Vnky,M,83.0
Pedro Vanneste,M,70.0
Alessandro Vannini,M,66.0
Ambruse Vanzekin,M,78.0
douard Vanzeveren,M,
douard Vanzeveren,M,
douard Vanzeveren,M,
Almudena Vara Rivera,F,
Ilona Vradi-Pter,F,
Ilona Vradi-Pter,F,
Jen Vrady,M,74.0
Marcello Varallo,M,69.0
Mihai Vardal,M,
"Besarion ""Besik'"" Vardzelashvili",M,63.0
Emil Ernst Vre (-Viln),M,
Emil Ernst Vre (-Viln),M,
Peter Dale Varellas,M,89.0
Peter Dale Varellas,M,89.0
Erik Varga,M,90.0
Erik Varga,M,90.0
Erik Varga,M,90.0
Imre Varga,M,110.0
Imre Varga,M,110.0
Imre Varga,M,110.0
Istvn Varga,M,95.0
Richard Varga,M,65.0
Richard Varga,M,65.0
Roland Robert Varga,M,125.0
Tams Varga,M,105.0
Tams Varga,M,105.0
Tams Varga,M,105.0
Viktria Varga,F,95.0
Alberny de Jess Vargas Gutirrez,M,
Alberny de Jess Vargas Gutirrez,M,
Daniel Vargas Osorio,M,94.0
Eleucadia Vargas Reyes,F,63.0
Eleucadia Vargas Reyes,F,63.0
"Luis Felipe ""Tingui"" Vargas Velzquez",M,61.0
"Luis Felipe ""Tingui"" Vargas Velzquez",M,61.0
"Luis Felipe ""Tingui"" Vargas Velzquez",M,61.0
"Luis Felipe ""Tingui"" Vargas Velzquez",M,61.0
"Luis Felipe ""Tingui"" Vargas Velzquez",M,61.0
"Luis Felipe ""Tingui"" Vargas Velzquez",M,61.0
"Luis Felipe ""Tingui"" Vargas Velzquez",M,61.0
Mailn Vargas Escalona,F,77.0
Mailn Vargas Escalona,F,77.0
Sabu Varkey,M,65.0
Viktor Ivanovich Varlamov,M,
Viktor Ivanovich Varlamov,M,
"Jacob Stephen ""Jake"" Varner",M,96.0
Oscar Varona Varona,M,84.0
Oscar Varona Varona,M,84.0
Toimi Veikko Vartiainen,M,
Toimi Veikko Vartiainen,M,
Toimi Veikko Vartiainen,M,
Helena Vakov (-Vassov),F,57.0
"Kaarlo Hjalmar ""Kalle"" Vasama",M,
Andrs Vasconcellos Mathieu,M,
Andrs Vasconcellos Mathieu,M,
"Alexandre ""Al"" Morelli Vasconcelos",M,102.0
"Alexandre ""Al"" Morelli Vasconcelos",M,102.0
Milan Vai,M,98.0
Kharilaos Vasilakos,M,
Kharilaos Vasilakos,M,
Niculina Vasile (Ilie-),F,58.0
Eleni Vasileiou,F,72.0
"Efstathios ""Stratos"" Vasileiou",M,73.0
Alla Vasilenko,F,
Alla Vasilenko,F,
Dmitry Andreyevich Vasilenko,M,59.0
Dmitry Andreyevich Vasilenko,M,59.0
Dmitry Andreyevich Vasilenko,M,59.0
Dmitry Andreyevich Vasilenko,M,59.0
Dmitry Andreyevich Vasilenko,M,59.0
Dmitry Andreyevich Vasilenko,M,59.0
Dmitry Andreyevich Vasilenko,M,59.0
Yulyan Vasilev,M,84.0
Yulyan Vasilev,M,84.0
Yulyan Vasilev,M,84.0
Zlatn Vanev Vasilev,M,72.0
Nadezhda Vasileva,F,70.0
Nadezhda Vasileva,F,70.0
Nadezhda Vasileva,F,70.0
Radmila Krumova Vasileva (-Turner),F,75.0
Andreas Vasili,M,
Andreas Vasili,M,
Andreas Vasili,M,
Andreas Vasili,M,
Elvira Adolfovna Vasilkova (-Buchenkova),F,62.0
Elvira Adolfovna Vasilkova (-Buchenkova),F,62.0
Lambros Vasilopoulos,M,82.0
Lambros Vasilopoulos,M,82.0
Lambros Vasilopoulos,M,82.0
Lambros Vasilopoulos,M,82.0
Lambros Vasilopoulos,M,82.0
Nikolay Vasilyev,M,
Vitaly Vasilyev,M,83.0
Vitaly Vasilyev,M,83.0
Vitaly Vasilyev,M,83.0
Vitaly Vasilyev,M,83.0
Svetlana Vasina,F,51.0
Jaime Vsquez Becker,M,
Marcelo Vsquez,M,
Pamela Vsquez,F,
Kroly Vass,M,110.0
Kroly Vass,M,110.0
Olga Vassiljeva,F,
Alexis Alain Vastine,M,69.0
Alexis Alain Vastine,M,69.0
Sami Vatanen,M,79.0
"Susanne ""Susy"" Vaterlaus",F,
Aris Vatimbellas,M,
Aris Vatimbellas,M,
Aris Vatimbellas,M,
Kristjn Vattnes Jnsson,M,
Chad Vaughn,M,77.0
Chad Vaughn,M,77.0
"Evaldo ""Vav"" Izdio Neto",M,
Despoina Vavatsi,F,58.0
Despoina Vavatsi,F,58.0
Josef Vvra,M,
Vladimr Vvra,M,
Alfredo Vzquez Jimnez,M,
Herder Herberto Vzquez Corredor,M,59.0
Herder Herberto Vzquez Corredor,M,59.0
Herder Herberto Vzquez Corredor,M,59.0
Antonio Vzquez de Aldana Fernndez,M,
Antonio Vzquez de Aldana Fernndez,M,
Mikhail Vyacheslavovich Vdovin,M,73.0
David Veale,M,
Paolo Vecchi,M,79.0
Renzo Vecchiato,M,110.0
Renzo Vecchiato,M,110.0
Bertrand Benot Marie Vecten,M,84.0
Leonds Vedjs,M,
Vyacheslav Petrovich Vedenin,M,64.0
Vyacheslav Petrovich Vedenin,M,64.0
Vyacheslav Petrovich Vedenin,M,64.0
Vyacheslav Petrovich Vedenin,M,64.0
Vyacheslav Petrovich Vedenin,M,64.0
Vyacheslav Petrovich Vedenin,M,64.0
Anjali Ramakanta Vedpathak-Bhagwat,F,53.0
Anjali Ramakanta Vedpathak-Bhagwat,F,53.0
Anjali Ramakanta Vedpathak-Bhagwat,F,53.0
Anjali Ramakanta Vedpathak-Bhagwat,F,53.0
Anjali Ramakanta Vedpathak-Bhagwat,F,53.0
Anjali Ramakanta Vedpathak-Bhagwat,F,53.0
Tine Veenstra,F,78.0
Kaare Vefling,M,61.0
Jose Armando Vega,M,64.0
Jose Armando Vega,M,64.0
Jose Armando Vega,M,64.0
Jose Armando Vega,M,64.0
Jose Armando Vega,M,64.0
Jose Armando Vega,M,64.0
Jose Armando Vega,M,64.0
Jose Armando Vega,M,64.0
Geralee Vega Morales,F,58.0
Leandro Sebastin Vega,M,70.0
Rafael Vega Hernndez,M,63.0
Einrs Veika,M,79.0
Alcides Short Veira,M,
Christopher Robin Armstrong Veitch,M,
Michael Veith,M,82.0
Michael Veith,M,82.0
Jana Vejrkov,F,41.0
Jana Vejrkov,F,41.0
Jana Vejrkov,F,41.0
Jana Vejrkov,F,41.0
Jana Vejrkov,F,41.0
Jana Vejrkov,F,41.0
Michal Vejsada,M,62.0
Nallely Vela Rascn,F,49.0
lvaro Augusto Velasco Alzate,M,75.5
lvaro Augusto Velasco Alzate,M,75.5
Vctor Velasco,M,64.0
Vctor Velasco,M,64.0
Jos David Velsquez Coln,M,65.0
Guillermo Velsquez,M,54.0
Yaniel Velzquez Garca,M,67.0
Iliya Krastev Velchev,M,
Iliya Krastev Velchev,M,
Iliya Krastev Velchev,M,
"Magdalena Johanna Maria ""Marleen"" Veldhuis",F,67.0
"Magdalena Johanna Maria ""Marleen"" Veldhuis",F,67.0
"Magdalena Johanna Maria ""Marleen"" Veldhuis",F,67.0
"Magdalena Johanna Maria ""Marleen"" Veldhuis",F,67.0
"Magdalena Johanna Maria ""Marleen"" Veldhuis",F,67.0
"Magdalena Johanna Maria ""Marleen"" Veldhuis",F,67.0
"Magdalena Johanna Maria ""Marleen"" Veldhuis",F,67.0
"Magdalena Johanna Maria ""Marleen"" Veldhuis",F,67.0
"Magdalena Johanna Maria ""Marleen"" Veldhuis",F,67.0
"Magdalena Johanna Maria ""Marleen"" Veldhuis",F,67.0
Yury Pavlovich Velikorodnykh,M,66.0
Yury Pavlovich Velikorodnykh,M,66.0
Georgi Velinov,M,
Ruslan Veliyev,M,69.0
Stefana Veljkovi,F,76.0
Stefana Veljkovi,F,76.0
Stefana Veljkovi,F,76.0
Ferenc Velkey,M,
Katrin Velkova,F,50.0
Adam Joseph Vella,M,92.0
Adam Joseph Vella,M,92.0
Adam Joseph Vella,M,92.0
"Lawrence ""Wenzu"" Vella",M,78.0
Mihail Velsvebel,M,63.0
Rune Velta,M,64.0
Rune Velta,M,64.0
Rune Velta,M,64.0
Mark Bernardus Theodorus Velzeboer,M,68.0
Cornel Vena,M,
Cornel Vena,M,
Kauiza Moreira Venncio,F,58.0
Kauiza Moreira Venncio,F,58.0
Liliana da Silva Venncio,F,93.0
Thierry Venant,M,82.0
Thierry Venant,M,82.0
Ioannis Venieris,M,
Venelin Venkov,M,55.0
Danie Venter,M,81.0
Carlos Ventosa Delmas,M,
Carlos Ventosa Delmas,M,
Frantiek Ventura,M,
Frantiek Ventura,M,
Gaspart Ventura Messeguer,M,72.0
Gaspart Ventura Messeguer,M,72.0
Stefano Venturelli,M,125.0
Stefano Venturelli,M,125.0
Michael Venus,M,84.0
Vitale Venzi,M,
Vitale Venzi,M,
Vitale Venzi,M,
Andrs Vera Llorens,M,72.0
David Vera San Luis,M,85.0
Georkis Vera Rivaux,M,75.0
Carine Verbauwen,F,57.0
Carine Verbauwen,F,57.0
Carine Verbauwen,F,57.0
Carine Verbauwen,F,57.0
Carine Verbauwen,F,57.0
Carine Verbauwen,F,57.0
Carine Verbauwen,F,57.0
Carine Verbauwen,F,57.0
Franois Verboven,M,
Franois Verboven,M,
"Hendrik Jean ""Rik"" Verbrugghe",M,73.0
"Hendrik Jean ""Rik"" Verbrugghe",M,73.0
"Hendrik Jean ""Rik"" Verbrugghe",M,73.0
"Hendrik Jean ""Rik"" Verbrugghe",M,73.0
"Hendrik Jean ""Rik"" Verbrugghe",M,73.0
Andr Vercruysse,M,
Andr Vercruysse,M,
E. Vercruysse,M,
Elio Verde,M,60.0
Felix Verdejo Snchez,M,
Richard Verderber,M,
Richard Verderber,M,
Maurice Justin Verdonck,M,
Antoine Verdu,M,60.0
Felipe Verd Beln,M,
Jasa Veremalua,M,98.0
Oksana Aleksandrovna Verevka,F,60.0
Oksana Aleksandrovna Verevka,F,60.0
Oksana Aleksandrovna Verevka,F,60.0
Oksana Aleksandrovna Verevka,F,60.0
Oksana Aleksandrovna Verevka,F,60.0
Jos Vergara,M,
Mnica Vergara Rubio,F,51.0
Sergio Waldo Vergara Parada,M,81.0
Anouk Verg-Dpr,F,69.0
Georges Verger,M,
Rubn Verges Fruitos,M,80.0
Jean-Paul Vergne,M,89.0
Grard Verguet,M,
Hans Pieter Verhagen,M,
Rudy Verhoeff,M,88.0
John Slaats Verhoeven,M,
John Slaats Verhoeven,M,
"Bradley ""Brad"" Vering",M,84.0
"Bradley ""Brad"" Vering",M,84.0
Michel Verkindre,M,
"Prospre Franois ""Paul"" Verlaeckt",M,
"Prospre Franois ""Paul"" Verlaeckt",M,
Joeri Jordi Verlinden,M,75.0
Joeri Jordi Verlinden,M,75.0
Joeri Jordi Verlinden,M,75.0
Subhash Verma,M,90.0
Subhash Verma,M,90.0
Klaas Theodoor Vermeulen,M,79.0
Laurien Jacqueline Maria Vermulst,F,64.0
Laurien Jacqueline Maria Vermulst,F,64.0
Brigitte Vernaillen,F,68.0
Michaela Vernerov,F,57.0
Michaela Vernerov,F,57.0
Jean Vernier,M,61.0
Jean Vernier,M,61.0
"Andrew James ""Andy"" Vernon",M,71.0
Karl Vernon,M,
Anna Verouli (-Tsintari),F,74.0
Anna Verouli (-Tsintari),F,74.0
Anna Verouli (-Tsintari),F,74.0
Frans Verschueren,M,
Sotirios Versis,M,
Sotirios Versis,M,
Sotirios Versis,M,
Sotirios Versis,M,
"Anna Maria Theodora Petra ""Annemarie"" Verstappen (-Janssen)",F,66.0
"Anna Maria Theodora Petra ""Annemarie"" Verstappen (-Janssen)",F,66.0
"Anna Maria Theodora Petra ""Annemarie"" Verstappen (-Janssen)",F,66.0
"Anna Maria Theodora Petra ""Annemarie"" Verstappen (-Janssen)",F,66.0
"Anna Maria Theodora Petra ""Annemarie"" Verstappen (-Janssen)",F,66.0
Koen Verweij,M,83.0
Koen Verweij,M,83.0
Koen Verweij,M,83.0
Bas Verwijlen,M,85.0
Bas Verwijlen,M,85.0
Bas Verwijlen,M,85.0
Franck Verzy,M,66.0
Jan Vesel,M,
Jan Vesel,M,
Vojtch Vesel,M,
Yelena Sergeyevna Vesnina,F,60.0
Yelena Sergeyevna Vesnina,F,60.0
Yelena Sergeyevna Vesnina,F,60.0
Yelena Sergeyevna Vesnina,F,60.0
Jovana Vesovi,F,68.0
Jovana Vesovi,F,68.0
Bjrnar Vestl,M,82.0
Peter Veszelits,M,90.0
Peter Veszelits,M,90.0
Bastiaan Marius Veth,M,
Philippus Vethaak,M,67.0
Philippus Vethaak,M,67.0
Vilhelm Vett,M,
Vilhelm Vett,M,
Ramiro Vifara Quintana,M,68.0
Guido Vianello,M,103.0
Vianzino,M,
Anette Viborg Andreasen,F,68.0
Josefa Vicent Riesgo,F,58.0
Josefa Vicent Riesgo,F,58.0
Josefa Vicent Riesgo,F,58.0
Josefa Vicent Riesgo,F,58.0
Josefa Vicent Riesgo,F,58.0
Lohaynny Caroline de Oliveira Vicente,F,70.0
Duan Vik,M,91.0
Cesreo Victorino Ramrez,M,66.0
Vera Viczin,F,73.0
Doriane Monique Vidal,F,56.0
Doriane Monique Vidal,F,56.0
Doriane Monique Vidal,F,56.0
Emilio Vidal Barrachina,M,
Emilio Vidal,M,57.0
Gabriel Vidal Nova,M,
Jean-Pierre Andr Vidal,M,80.0
Lynn Marie Vidali (-Gautschi),F,64.0
Lynn Marie Vidali (-Gautschi),F,64.0
Lynn Marie Vidali (-Gautschi),F,64.0
Lynn Marie Vidali (-Gautschi),F,64.0
Blagoja Vidini,M,96.0
Blagoja Vidini,M,96.0
"Kenneth ""Ken"" Vidler",M,90.0
"Anthony ""Tony"" Vidmar",M,
Nstor Vicente Vidrio Serrano,M,69.0
Elizabeth Amelia Basilio Viegas,F,75.0
Joelma Patrcia  da Cunha Viegas,F,63.0
Helio de Arajo Vieira,M,
Jos Luiz Lopez Vieira,M,
Roger Viel,M,
Roger Viel,M,
Roger Viel,M,
Hernn Moises Viera Espinoza,M,94.0
Govert Viergever,M,85.0
Gregor Vietz,M,
Gregor Vietz,M,
Gregor Vietz,M,
Gregor Vietz,M,
Koris Vieules,M,67.0
Gabril Vigeveno,M,
Gabril Vigeveno,M,
Marino Enrico Vigna,M,67.0
Gilles Vigne,M,79.0
Gilles Vigne,M,79.0
Vigneulles,M,
Vigneulles,M,
L. Vignola,M,
Philippe Vignon,M,73.0
Antti Viitikko,M,76.0
Fritz Bchen Vikke,M,
Jan Bo Viktorsson,M,73.0
Eleonora Vild (-okovi),F,70.0
Kalle Albinus Viljamaa (Sillman-),M,
Emilio Villa,M,62.0
Georges lie Marie Villa,M,
Renato Villalta,M,102.0
Renato Villalta,M,102.0
Manoel da Rocha Villar,M,
Manoel da Rocha Villar,M,
Manoel da Rocha Villar,M,
Manoel da Rocha Villar,M,
Manoel da Rocha Villar,M,
Manuel Villareal,M,
Manuel Villareal Carranza,M,62.0
Ral Vicente Villarreal,M,
Solenny Bolivia Villasmil Mendoza,F,63.0
Clara Villoslada Pinto,F,61.0
Linda Melanie Villumsen Serup,F,58.0
Linda Melanie Villumsen Serup,F,58.0
Linda Melanie Villumsen Serup,F,58.0
Linda Melanie Villumsen Serup,F,58.0
Linda Melanie Villumsen Serup,F,58.0
Linda Melanie Villumsen Serup,F,58.0
Vilhjlmur Vilmundarson,M,
Israel Viloria Freyte,M,74.0
Juozas Vilpiauskas,M,
milie Vina,F,56.0
milie Vina,F,56.0
milie Vina,F,56.0
Gawain Vincent,M,83.0
Damin Vindel Marn,M,81.0
Ludmila Vindukov (-Pltenkov),F,70.0
Eduard Teodorovich Vinokurov,M,75.0
Eduard Teodorovich Vinokurov,M,75.0
Eduard Teodorovich Vinokurov,M,75.0
Savannah Vinsant,F,55.0
Toms Vo,M,
Emanuela Viola,F,60.0
Ede Virg-bner,M,
Oiva Aukusti Virtanen,M,
Alfred Visagie,M,77.0
Alfred Visagie,M,77.0
Luis Viscarra,M,72.0
Gary Charles Visconti,M,55.0
Georgy Yevgenyevich Vishnyakov,M,
Georgy Yevgenyevich Vishnyakov,M,
Katja Vinar,F,63.0
Katja Vinar,F,63.0
Katja Vinar,F,63.0
Katja Vinar,F,63.0
Katja Vinar,F,63.0
Katja Vinar,F,63.0
Katja Vinar,F,63.0
Nadine Visser,F,60.0
Nadine Visser,F,60.0
Tjipke Visser,M,
Tjipke Visser,M,
Yvonne Carolin Visser,F,60.0
Yvonne Carolin Visser,F,60.0
"Hendrik Philip ""Haas"" Visser 't Hooft",M,
Itzhak Vissoker,M,75.0
Olena Ihorivna Vitrychenko,F,42.0
Olena Ihorivna Vitrychenko,F,42.0
Vincent Vittoz,M,72.0
Vincent Vittoz,M,72.0
Vincent Vittoz,M,72.0
Vincent Vittoz,M,72.0
Vincent Vittoz,M,72.0
Vincent Vittoz,M,72.0
Vincent Vittoz,M,72.0
Vincent Vittoz,M,72.0
Vincent Vittoz,M,72.0
Vincent Vittoz,M,72.0
Vincent Vittoz,M,72.0
Vincent Vittoz,M,72.0
Vincent Vittoz,M,72.0
Vincent Vittoz,M,72.0
Vincent Vittoz,M,72.0
Vincent Vittoz,M,72.0
Stphanie Vivenot,F,80.0
Bardomiano Viveros Gutirrez,M,84.0
Federico Vizcarra Carrillo,M,71.0
Federico Vizcarra Carrillo,M,71.0
Vladislav Vizilter,M,75.0
Emil Vladimirov,M,120.0
Andrejs Vlaenko,M,
Yuriy Volodymyrovych Vlasov,M,
Kirsten Vlieghuis,F,64.0
Kirsten Vlieghuis,F,64.0
Kirsten Vlieghuis,F,64.0
Kirsten Vlieghuis,F,64.0
Kirsten Vlieghuis,F,64.0
Antonios Vlontakis,M,96.0
Antonios Vlontakis,M,96.0
Antonios Vlontakis,M,96.0
Karina Vnukova,F,60.0
Vclav Vochoska,M,85.0
Vclav Vochoska,M,85.0
Khristo Vodenicharov,M,
Khristo Vodenicharov,M,
Khristo Vodenicharov,M,
Khristo Vodenicharov,M,
Khristo Vodenicharov,M,
Biserka Vodenli,F,
Biserka Vodenli,F,
Jan Vodika,M,
Yelena Germanovna Vodorezova (-Buyanova),F,47.0
Yelena Germanovna Vodorezova (-Buyanova),F,47.0
Florian Vogel,M,70.0
Florian Vogel,M,70.0
"Matthew Haynes ""Matt"" Vogel",M,85.0
"Matthew Haynes ""Matt"" Vogel",M,85.0
Ruedi Vogel,M,57.0
Turia Vogel,F,64.0
Turia Vogel,F,64.0
"Gerhard ""Gerd"" Vogeley",M,
Ji Vogler,M,76.0
Ji Vogler,M,76.0
Ji Vogler,M,76.0
Stephanie Vogt,F,63.0
Stephanie Vogt,F,63.0
"Jacqueline ""Verena"" Vogt",F,59.0
"Jacqueline ""Verena"" Vogt",F,59.0
Frantiek Vohryzek,M,
Frantiek Vohryzek,M,
Frantiek Vohryzek,M,
Daniel Voiculescu,M,86.0
Eszter (Zsfia) Voit (-Vlgyi),F,
Rudolf Vojta,M,
Ji Voknr,M,
Pavel Vokoun,M,74.0
Pavel Vokoun,M,74.0
Pavel Vokoun,M,74.0
Tom Vokoun,M,88.0
Tom Vokoun,M,88.0
Jaroslav Volak,M,
Arkhontoula Volakaki,F,60.0
Arkhontoula Volakaki,F,60.0
Helen Volk,F,55.0
Dmitry Aleksandrovich Volkov,M,88.0
Harald Vollmar,M,72.0
Harald Vollmar,M,72.0
Harald Vollmar,M,72.0
Harald Vollmar,M,72.0
"Timothy William ""Tim"" Vollmer",M,101.0
Helmut Vollprecht,M,62.0
Vladimir Vladimirovich Volodenkov,M,98.0
Vladimir Vladimirovich Volodenkov,M,98.0
Vladimir Vladimirovich Volodenkov,M,98.0
Oleh Volodymyrov,M,
"Anatole ""Tola"" Vologe",M,
Leonid Anatolyevich Voloshin,M,74.0
Leonid Anatolyevich Voloshin,M,74.0
Bryan Daniel Volpenhein,M,102.0
Bryan Daniel Volpenhein,M,102.0
Bryan Daniel Volpenhein,M,102.0
Marco Antnio Volpi,M,85.0
Marco Antnio Volpi,M,85.0
Hermann Volz,M,
Karl-Gustav von Alfthan,M,75.5
Beat von Allmen,M,73.0
Peter von Allmen,M,83.0
Kurt von Arx,M,70.0
Hans-Hasso Otto Klaus von Bismarck,M,
Georg Tage Eugen von Boisman,M,
Alexander von der Groeben,M,95.0
Alexander von der Groeben,M,95.0
Albert von Einsiedel,M,
Albert von Einsiedel,M,
Fritz Wilhelm von Essen,M,
Fritz Wilhelm von Essen,M,
"Erzsbet ""Elisabeth"" von Esse",F,
Colin Rafael Douglas von Ettingshausen,M,94.0
Colin Rafael Douglas von Ettingshausen,M,94.0
Carl Warner von Gerber,M,70.0
Carl Warner von Gerber,M,70.0
Ernst von Grnigen,M,70.0
Ernst von Grnigen,M,70.0
Ernst von Grnigen,M,70.0
Ernst von Grnigen,M,70.0
Johann Baptist Theodor von Gudenus,M,
Johann Baptist Theodor von Gudenus,M,
Johann Baptist Theodor von Gudenus,M,
"Carl Gustaf Albert ""Gsta"" von Hennigs",M,
"Carl Gustaf Albert ""Gsta"" von Hennigs",M,
"Carl Gustaf Albert ""Gsta"" von Hennigs",M,
Sndor von Korompay,M,
Knut Johan von Koss,M,
Knut Johan von Koss,M,
Knut Johan von Koss,M,
Rabod Wilhelm von Krcher,M,
"Helena ""Elli"" von Kropiwnicki",F,
Eugen Johan Anton Freiherr von Lotzbeck,M,
Eugen Johan Anton Freiherr von Lotzbeck,M,
Sndor von Lumniczer,M,
Sndor von Lumniczer,M,
Sndor von Lumniczer,M,
Carl von Moers,M,
Carl von Moers,M,
Carl von Moers,M,
"Friedrich Karl Hans ""Fritz"" von Oesterley",M,
Jzsef von Platthy,M,
Jzsef von Platthy,M,
Maud Florence Ella von Rosen,F,58.0
Maud Florence Ella von Rosen,F,58.0
Otto Karl Robert von Rosen,M,
Otto Karl Robert von Rosen,M,
Otto Karl Robert von Rosen,M,
Pontus Robert Conrad von Rosen,M,
Pontus Robert Conrad von Rosen,M,
Pontus Robert Conrad von Rosen,M,
Richard Ferdinand Maximilian Ignatius Joseph Valentin Hubertus Maria von Schaesberg-Thannheim,M,
Richard Ferdinand Maximilian Ignatius Joseph Valentin Hubertus Maria von Schaesberg-Thannheim,M,
Walter H. von Siebenthal,M,
Lars Axel von Stockenstrm,M,
Johann von Szabados,M,82.0
Gza von Teleki,M,
William von Wirn,M,
Franz Adolf Eduard Benjamin von Zedlitz und Leipe,M,
Franz Adolf Eduard Benjamin von Zedlitz und Leipe,M,
Vong Lu Veng,M,60.0
Vong Lu Veng,M,60.0
Vilayphone Vongphachanh,F,47.0
Vilayphone Vongphachanh,F,47.0
Jane Vongvorachoti,F,53.0
"Robertus Hendrikus ""Rob"" Vonk",M,80.0
"Robertus Hendrikus ""Rob"" Vonk",M,80.0
Albert Bernard Voorn,M,77.0
Albert Bernard Voorn,M,77.0
"Gerardus Petrus ""Gerrit"" Voorting",M,
"Gerardus Petrus ""Gerrit"" Voorting",M,
"Gerardus Petrus ""Gerrit"" Voorting",M,
Oleksandr Serhiyovych Vorobiov,M,55.0
Oleksandr Serhiyovych Vorobiov,M,55.0
Tatyana Leonidovna Vorokhobko (-Kondrashova),F,60.0
Yelena Konstantinovna Vorona,F,63.0
Yelena Konstantinovna Vorona,F,63.0
Igor Nikolayevich Voronchikhin,M,74.0
Igor Nikolayevich Voronchikhin,M,74.0
Igor Nikolayevich Voronchikhin,M,74.0
Igor Nikolayevich Voronchikhin,M,74.0
Igor Nikolayevich Voronchikhin,M,74.0
Lev Gennadiyevich Voronin,M,83.0
Lev Gennadiyevich Voronin,M,83.0
Yury Vladimirovich Voronkin,M,117.0
Jens Vorsatz,M,90.0
Jan Vos,M,
Christopher Vose,M,
Christopher Vose,M,
Maarika Vsu,F,60.0
Maarika Vsu,F,60.0
Jaroslav Votruba,M,78.0
Toivo Ilmari Voudelin (Voutelin),M,
Toivo Ilmari Voudelin (Voutelin),M,
Vasiliki Vougiouka,F,70.0
Vasiliki Vougiouka,F,70.0
Panagiotis Voukelatos,M,73.0
Marjo Hannele Voutilainen,F,70.0
Marjo Hannele Voutilainen,F,70.0
Alexandros Vouxinos,M,
Alexandros Vouxinos,M,
Alexandros Vouxinos,M,
Aleksey Ivanovich Voyevoda,M,105.0
Aleksey Ivanovich Voyevoda,M,105.0
Aleksey Ivanovich Voyevoda,M,105.0
Aleksey Ivanovich Voyevoda,M,105.0
Aleksey Ivanovich Voyevoda,M,105.0
Anastasiya Sergeyevna Voynova,F,62.0
Anastasiya Sergeyevna Voynova,F,62.0
Anastasiya Sergeyevna Voynova,F,62.0
Antnio Maria Cabral Vozone,M,72.0
Eva Vrabcov-Nvltov,F,48.0
Eva Vrabcov-Nvltov,F,48.0
Eva Vrabcov-Nvltov,F,48.0
Eva Vrabcov-Nvltov,F,48.0
Eva Vrabcov-Nvltov,F,48.0
Eva Vrabcov-Nvltov,F,48.0
Eva Vrabcov-Nvltov,F,48.0
Eva Vrabcov-Nvltov,F,48.0
Eva Vrabcov-Nvltov,F,48.0
Eva Vrabcov-Nvltov,F,48.0
Eva Vrabcov-Nvltov,F,48.0
Eva Vrabcov-Nvltov,F,48.0
Igor Vrablic,M,87.0
Martin Vrblk,M,80.0
Martin Vrblk,M,80.0
Martin Vrblk,M,80.0
Martin Vrblk,M,80.0
Martin Vrblk,M,80.0
Martin Vrblk,M,80.0
Martin Vrblk,M,80.0
Martin Vrblk,M,80.0
Martin Vrblk,M,80.0
Martin Vrblk,M,80.0
Martin Vrblk,M,80.0
Martin Vrblk,M,80.0
Martin Vrblk,M,80.0
Stjepan Vrbani,M,
Khristos Vrettos,M,90.0
Letitia Alma Vriesde,F,55.0
Letitia Alma Vriesde,F,55.0
Letitia Alma Vriesde,F,55.0
Letitia Alma Vriesde,F,55.0
Letitia Alma Vriesde,F,55.0
Letitia Alma Vriesde,F,55.0
Letitia Alma Vriesde,F,55.0
Simon Frans Vroemen,M,67.0
Simon Frans Vroemen,M,67.0
"Johannes ""Jan"" Vrolijk",M,
Panagiotis Vryonis,M,
Aleksandr Vtorov,M,
Aleksandr Vtorov,M,
V Vn Danh,M,64.0
Nenad Vucinic,M,89.0
Andrea Vuerich,M,
Andrea Vuerich,M,
"Jean-Claude Vuithier, Jr.",M,62.0
Mirko Vujai,M,87.0
"Vladimir ""Vlada"" Vujasinovi",M,98.0
"Vladimir ""Vlada"" Vujasinovi",M,98.0
"Vladimir ""Vlada"" Vujasinovi",M,98.0
"Vladimir ""Vlada"" Vujasinovi",M,98.0
Branimir Vujevi,M,85.0
Goran Vujevi,M,94.0
Goran Vujevi,M,94.0
Goran Vujevi,M,94.0
Zlatko Vujovi,M,73.0
Nikola Vukevi,M,107.0
Marina Vukevi-Raji,F,70.0
Marina Vukevi-Raji,F,70.0
Anni Teija Orvokki Vuohijoki,F,66.0
Yrj Viljam Vuolio,M,
Hannu Sakari Vuorinen,M,65.0
Tieleman Cornelis Vuurman,M,
David Vborn,M,82.0
